game_episode,event_count,duration_seconds,game_count,period_min,period_max
126449_51,6,13.565999999999804,1,2,2
126449_52,28,31.733000000000175,1,2,2
126449_53,19,45.76700000000028,1,2,2
126449_54,16,20.733000000000175,1,2,2
126449_56,20,38.19999999999982,1,2,2
126449_57,44,91.66600000000017,1,2,2
126449_58,2,1.400000000000091,1,2,2
126449_6,27,66.53300000000002,1,1,1
126449_60,4,2.6340000000000146,1,2,2
126449_61,10,18.575000000000387,1,2,2
126449_62,50,76.59999999999991,1,2,2
126449_63,81,152.7330000000004,1,2,2
126449_64,30,47.43399999999974,1,2,2
126449_65,6,18.300000000000182,1,2,2
126449_66,19,33.80000000000018,1,2,2
126449_68,33,182.83300000000054,1,2,2
126449_69,5,9.733000000000175,1,2,2
126449_7,42,56.86700000000002,1,1,1
126449_72,4,4.800000000000182,1,2,2
126449_73,3,5.600000000000364,1,2,2
126449_75,6,11.599999999999682,1,2,2
126449_76,9,18.866999999999962,1,2,2
126449_77,25,126.10000000000036,1,2,2
126449_78,10,11.200000000000045,1,2,2
126449_8,12,28.633000000000038,1,1,1
126449_80,41,81.40000000000055,1,2,2
126449_81,12,27.33299999999963,1,2,2
126449_84,7,17.66699999999946,1,2,2
126449_85,10,19.0,1,2,2
126449_86,51,91.56700000000001,1,2,2
126449_87,29,59.899999999999636,1,2,2
126449_88,9,19.333999999999833,1,2,2
126449_89,4,6.265999999999167,1,2,2
126449_9,19,22.199999999999932,1,1,1
126449_91,24,36.69999999999982,1,2,2
126449_93,10,20.365999999999985,1,2,2
126449_94,7,12.399999999999636,1,2,2
126449_95,32,68.63300000000072,1,2,2
126450_1,7,11.433,1,1,1
126450_10,22,47.5,1,1,1
126450_11,61,123.93299999999999,1,1,1
126450_12,12,26.299999999999955,1,1,1
126450_14,27,35.365999999999985,1,1,1
126450_15,8,19.83400000000006,1,1,1
126450_16,34,71.70000000000005,1,1,1
126450_17,24,35.13300000000004,1,1,1
126450_18,52,86.36599999999999,1,1,1
126450_19,42,87.73300000000017,1,1,1
126450_2,58,106.10000000000001,1,1,1
126450_20,32,49.63300000000004,1,1,1
126450_21,19,40.0,1,1,1
126450_22,5,9.233999999999924,1,1,1
126450_23,2,2.265999999999849,1,1,1
126450_24,21,30.40000000000009,1,1,1
126450_25,8,15.432999999999993,1,1,1
126450_26,21,30.40000000000009,1,1,1
126450_27,10,14.333999999999833,1,1,1
126450_28,7,16.166000000000167,1,1,1
126450_29,26,52.30000000000018,1,1,1
126450_3,49,71.5,1,1,1
126450_30,3,2.8669999999997344,1,1,1
126450_31,4,1.9329999999999927,1,1,1
126450_32,7,7.166999999999916,1,1,1
126450_35,29,46.5,1,1,1
126450_37,21,37.40000000000009,1,1,1
126450_38,24,34.5659999999998,1,1,1
126450_41,57,90.29999999999973,1,1,1
126450_43,24,37.4670000000001,1,2,2
126450_44,12,12.300000000000182,1,2,2
126450_45,66,129.4340000000002,1,2,2
126450_46,20,34.06700000000001,1,2,2
126450_48,5,5.834000000000287,1,2,2
126450_49,16,38.20000000000027,1,2,2
126450_5,69,138.66700000000003,1,1,1
126450_50,12,10.465999999999894,1,2,2
126450_51,14,37.59999999999991,1,2,2
126450_53,31,46.09999999999991,1,2,2
126450_54,8,11.400000000000091,1,2,2
126450_56,17,31.333000000000084,1,2,2
126450_57,12,25.367000000000303,1,2,2
126450_58,7,10.966000000000008,1,2,2
126450_6,25,37.60000000000008,1,1,1
126450_60,5,5.166999999999916,1,2,2
126450_62,19,34.466999999999416,1,2,2
126450_63,5,4.2670000000005075,1,2,2
126450_64,7,12.900000000000318,1,2,2
126450_65,67,125.96599999999967,1,2,2
126450_66,21,38.49899999999957,1,2,2
126450_68,8,10.899999999999636,1,2,2
126450_69,17,28.5,1,2,2
126450_7,26,58.53399999999999,1,1,1
126450_70,5,7.733000000000175,1,2,2
126450_71,35,57.16699999999946,1,2,2
126450_72,19,33.666000000000395,1,2,2
126450_73,21,38.63399999999979,1,2,2
126450_74,11,22.766999999999598,1,2,2
126450_75,3,8.0,1,2,2
126450_76,6,11.533999999999878,1,2,2
126450_78,10,12.63299999999981,1,2,2
126450_79,16,34.79999999999927,1,2,2
126450_8,2,2.0,1,1,1
126450_80,8,13.36700000000019,1,2,2
126450_81,11,15.199999999999818,1,2,2
126450_82,62,112.59999999999945,1,2,2
126450_84,18,24.134000000000015,1,2,2
126450_85,19,33.83299999999963,1,2,2
126450_86,6,3.632999999999811,1,2,2
126450_87,6,10.934000000000651,1,2,2
126450_88,17,18.63300000000072,1,2,2
126450_9,17,31.100000000000023,1,1,1
126450_90,2,3.0,1,2,2
126450_91,13,12.199999999999818,1,2,2
126450_92,9,12.234000000000378,1,2,2
126450_93,13,16.63300000000072,1,2,2
126450_94,24,49.233000000000175,1,2,2
126450_95,9,9.799999999999272,1,2,2
126450_96,9,11.699999999999363,1,2,2
126451_1,17,32.767,1,1,1
126451_10,30,54.80000000000001,1,1,1
126451_11,22,45.833000000000084,1,1,1
126451_12,38,93.76699999999994,1,1,1
126451_13,2,0.900000000000091,1,1,1
126451_14,52,92.03199999999993,1,1,1
126451_15,88,185.5,1,1,1
126451_16,23,68.89999999999986,1,1,1
126451_17,7,7.232999999999947,1,1,1
126451_18,12,12.401000000000067,1,1,1
126451_19,17,44.53399999999988,1,1,1
126451_2,16,41.733000000000004,1,1,1
126451_20,23,42.59899999999993,1,1,1
126451_21,2,2.5,1,1,1
126451_22,9,9.032999999999902,1,1,1
126451_23,6,8.0,1,1,1
126451_24,11,20.506000000000085,1,1,1
126451_25,23,45.66599999999994,1,1,1
126451_26,14,25.466000000000122,1,1,1
126451_27,26,76.96600000000012,1,1,1
126451_28,59,119.86699999999996,1,1,1
126451_29,11,19.06600000000026,1,1,1
126451_3,10,13.86699999999999,1,1,1
126451_30,9,17.5,1,1,1
126451_31,51,227.6329999999998,1,1,1
126451_32,28,41.21199999999999,1,1,1
126451_33,6,5.166999999999916,1,1,1
126451_34,8,8.5,1,1,1
126451_35,36,78.23299999999972,1,1,1
126451_36,5,14.864000000000033,1,1,1
126451_37,15,13.665999999999713,1,1,1
126451_38,10,21.09999999999991,1,2,2
126451_39,25,45.79999999999973,1,2,2
126451_4,3,1.5999999999999943,1,1,1
126451_40,61,148.0,1,2,2
126451_41,37,59.100000000000364,1,2,2
126451_42,9,20.299999999999727,1,2,2
126451_44,19,27.0329999999999,1,2,2
126451_45,2,2.2669999999998254,1,2,2
126451_46,13,117.20000000000027,1,2,2
126451_47,13,23.200000000000273,1,2,2
126451_48,16,28.90000000000009,1,2,2
126451_49,17,37.83299999999997,1,2,2
126451_5,5,4.96599999999998,1,1,1
126451_50,2,1.0999999999997954,1,2,2
126451_51,3,3.199999999999818,1,2,2
126451_52,49,96.69999999999982,1,2,2
126451_53,19,40.90000000000009,1,2,2
126451_54,15,16.63299999999981,1,2,2
126451_55,48,79.0,1,2,2
126451_56,28,43.966999999999416,1,2,2
126451_58,12,22.53399999999965,1,2,2
126451_59,10,29.13299999999981,1,2,2
126451_6,20,29.73400000000001,1,1,1
126451_60,9,17.134000000000015,1,2,2
126451_61,29,58.36700000000019,1,2,2
126451_62,9,18.5,1,2,2
126451_63,3,2.3659999999999854,1,2,2
126451_64,4,5.899999999999636,1,2,2
126451_66,4,7.399999999999636,1,2,2
126451_67,22,60.72999999999979,1,2,2
126451_68,9,8.634000000000015,1,2,2
126451_69,27,56.865999999999985,1,2,2
126451_70,5,15.133000000000266,1,2,2
126451_71,8,10.332999999999174,1,2,2
126451_72,14,30.025000000000546,1,2,2
126451_73,8,14.966999999999643,1,2,2
126451_74,2,2.2330000000001746,1,2,2
126451_75,15,31.5,1,2,2
126451_76,9,13.800000000000182,1,2,2
126451_77,12,25.332999999999174,1,2,2
126451_78,3,6.199999999999818,1,2,2
126451_79,19,47.33399999999983,1,2,2
126451_8,31,75.60000000000002,1,1,1
126451_80,2,1.1669999999994616,1,2,2
126451_81,3,5.666000000000167,1,2,2
126451_82,27,42.63299999999981,1,2,2
126451_83,3,4.199999999999818,1,2,2
126451_84,6,7.400000000000546,1,2,2
126451_85,4,4.932999999999993,1,2,2
126451_86,18,17.46600000000035,1,2,2
126451_87,5,13.032999999999447,1,2,2
126451_88,10,15.5,1,2,2
126451_89,9,12.800000000000182,1,2,2
126451_9,3,4.666999999999973,1,1,1
126451_90,3,5.466000000000349,1,2,2
126451_91,6,5.432999999999993,1,2,2
126451_92,2,3.2669999999998254,1,2,2
126452_1,11,22.4,1,1,1
126452_10,11,15.966000000000065,1,1,1
126452_101,11,16.33299999999963,1,2,2
126452_102,2,4.634000000000469,1,2,2
126452_103,3,3.300000000000182,1,2,2
126452_104,141,250.33399999999983,1,2,2
126452_105,11,17.667000000000826,1,2,2
126452_106,14,17.86700000000019,1,2,2
126452_107,2,1.667000000000371,1,2,2
126452_108,7,9.666999999999462,1,2,2
126452_109,9,14.900000000000546,1,2,2
126452_11,18,30.366999999999962,1,1,1
126452_111,10,13.167000000000371,1,2,2
126452_112,18,30.60000000000082,1,2,2
126452_113,15,26.432999999999993,1,2,2
126452_114,7,11.36700000000019,1,2,2
126452_12,27,31.8660000000001,1,1,1
126452_13,9,15.767000000000053,1,1,1
126452_14,42,72.46699999999998,1,1,1
126452_15,3,4.899999999999977,1,1,1
126452_16,16,29.734000000000037,1,1,1
126452_17,6,8.267000000000053,1,1,1
126452_18,9,12.300000000000068,1,1,1
126452_19,12,21.26699999999994,1,1,1
126452_2,13,14.832999999999998,1,1,1
126452_20,38,57.23299999999995,1,1,1
126452_21,26,37.36699999999996,1,1,1
126452_23,6,6.567000000000007,1,1,1
126452_24,9,14.267000000000053,1,1,1
126452_25,28,50.365999999999985,1,1,1
126452_28,5,14.267000000000053,1,1,1
126452_29,2,3.1670000000001437,1,1,1
126452_3,3,2.0660000000000025,1,1,1
126452_30,5,9.865999999999985,1,1,1
126452_31,11,11.266000000000076,1,1,1
126452_32,76,133.83400000000006,1,1,1
126452_33,19,26.200000000000045,1,1,1
126452_34,30,48.93399999999997,1,1,1
126452_35,12,17.432999999999993,1,1,1
126452_36,21,30.83400000000006,1,1,1
126452_37,12,29.067000000000007,1,1,1
126452_38,38,68.06700000000001,1,1,1
126452_4,46,83.734,1,1,1
126452_41,15,17.432999999999993,1,1,1
126452_42,32,53.96699999999964,1,1,1
126452_43,5,6.833000000000084,1,1,1
126452_44,10,26.100000000000364,1,1,1
126452_45,37,68.06600000000026,1,1,1
126452_46,6,8.467000000000098,1,1,1
126452_47,21,20.432999999999993,1,1,1
126452_48,10,13.766000000000076,1,1,1
126452_5,14,28.13299999999998,1,1,1
126452_52,10,5.932999999999993,1,1,1
126452_53,42,66.80000000000018,1,2,2
126452_54,8,10.0,1,2,2
126452_55,13,12.666999999999916,1,2,2
126452_57,27,55.465999999999894,1,2,2
126452_58,7,11.699999999999818,1,2,2
126452_59,12,8.967000000000098,1,2,2
126452_6,14,14.5,1,1,1
126452_60,7,26.5329999999999,1,2,2
126452_61,11,13.400000000000091,1,2,2
126452_63,5,6.233000000000175,1,2,2
126452_65,32,60.43299999999999,1,2,2
126452_66,13,23.90000000000009,1,2,2
126452_67,2,3.2660000000000764,1,2,2
126452_68,5,7.700000000000273,1,2,2
126452_69,21,45.5,1,2,2
126452_7,4,3.3000000000000114,1,1,1
126452_71,13,19.567000000000007,1,2,2
126452_72,6,14.900000000000205,1,2,2
126452_73,11,17.899999999999977,1,2,2
126452_74,11,9.265999999999622,1,2,2
126452_76,14,22.933999999999514,1,2,2
126452_77,10,10.266000000000304,1,2,2
126452_78,8,8.932999999999993,1,2,2
126452_8,3,7.432999999999993,1,1,1
126452_80,28,40.467000000000326,1,2,2
126452_81,25,51.4670000000001,1,2,2
126452_82,18,39.56700000000001,1,2,2
126452_83,5,4.4340000000001965,1,2,2
126452_86,50,93.73300000000017,1,2,2
126452_87,5,10.0,1,2,2
126452_88,8,75.16700000000014,1,2,2
126452_89,9,14.267000000000053,1,2,2
126452_9,55,113.06700000000001,1,1,1
126452_90,32,57.2669999999996,1,2,2
126452_91,28,50.634000000000015,1,2,2
126452_93,12,15.766999999999825,1,2,2
126452_94,4,3.8659999999999854,1,2,2
126452_95,7,9.399999999999636,1,2,2
126452_96,26,49.43299999999999,1,2,2
126452_97,4,8.932999999999993,1,2,2
126452_99,7,9.36700000000019,1,2,2
126453_1,13,18.1,1,1,1
126453_100,9,15.003999999999905,1,2,2
126453_102,4,3.4669999999996435,1,2,2
126453_103,6,2.600000000000364,1,2,2
126453_104,27,50.83300000000054,1,2,2
126453_105,23,46.06600000000071,1,2,2
126453_106,5,7.734000000000378,1,2,2
126453_107,19,39.29999999999927,1,2,2
126453_108,12,12.98299999999881,1,2,2
126453_11,11,19.766999999999996,1,1,1
126453_12,5,10.233000000000004,1,1,1
126453_13,34,65.13400000000007,1,1,1
126453_14,5,4.166000000000054,1,1,1
126453_15,7,5.2999999999999545,1,1,1
126453_17,29,77.23000000000002,1,1,1
126453_19,24,26.200000000000045,1,1,1
126453_2,2,1.333999999999996,1,1,1
126453_20,27,37.99000000000001,1,1,1
126453_21,65,105.90000000000009,1,1,1
126453_23,14,20.733999999999924,1,1,1
126453_24,3,2.4829999999999472,1,1,1
126453_25,50,85.0,1,1,1
126453_26,22,34.930000000000064,1,1,1
126453_27,23,31.666000000000167,1,1,1
126453_28,48,199.84500000000003,1,1,1
126453_3,4,2.9339999999999975,1,1,1
126453_31,18,34.63300000000004,1,1,1
126453_32,2,0.9670000000000982,1,1,1
126453_34,30,50.799999999999955,1,1,1
126453_35,33,60.5329999999999,1,1,1
126453_36,8,16.799999999999955,1,1,1
126453_37,26,47.01999999999998,1,1,1
126453_38,12,29.4670000000001,1,1,1
126453_39,11,10.299999999999727,1,1,1
126453_4,31,40.066,1,1,1
126453_40,6,3.9329999999999927,1,1,1
126453_41,20,198.69500000000016,1,1,1
126453_42,3,3.300000000000182,1,1,1
126453_44,5,6.273999999999887,1,1,1
126453_45,28,40.44200000000001,1,1,1
126453_46,24,50.86499999999978,1,1,1
126453_47,56,94.70000000000027,1,1,1
126453_48,13,20.13299999999981,1,1,1
126453_49,10,15.76700000000028,1,1,1
126453_5,8,10.467000000000013,1,1,1
126453_50,7,8.300000000000182,1,1,1
126453_51,27,42.26700000000028,1,2,2
126453_52,37,70.76600000000009,1,2,2
126453_53,12,12.699999999999818,1,2,2
126453_54,5,7.200000000000244,1,2,2
126453_55,9,10.670000000000073,1,2,2
126453_57,4,6.5340000000001055,1,2,2
126453_58,3,3.6840000000001965,1,2,2
126453_59,11,14.562000000000353,1,2,2
126453_6,23,34.93699999999998,1,1,1
126453_60,6,8.700000000000273,1,2,2
126453_61,22,43.18299999999999,1,2,2
126453_62,14,20.932999999999993,1,2,2
126453_63,29,55.965999999999894,1,2,2
126453_64,12,21.398999999999887,1,2,2
126453_66,8,10.044000000000324,1,2,2
126453_67,39,73.73300000000017,1,2,2
126453_69,15,22.234000000000606,1,2,2
126453_7,15,22.920999999999992,1,1,1
126453_70,6,9.567000000000007,1,2,2
126453_72,27,47.39999999999941,1,2,2
126453_73,22,30.8570000000002,1,2,2
126453_74,5,9.2000000000005,1,2,2
126453_75,10,12.566999999999325,1,2,2
126453_76,26,42.06700000000001,1,2,2
126453_77,45,74.76599999999962,1,2,2
126453_78,17,30.299999999999955,1,2,2
126453_79,22,31.799999999999272,1,2,2
126453_8,8,14.734000000000037,1,1,1
126453_80,2,2.0,1,2,2
126453_82,7,9.733000000000175,1,2,2
126453_83,6,6.0340000000001055,1,2,2
126453_84,12,20.633999999999787,1,2,2
126453_85,4,5.56699999999978,1,2,2
126453_86,12,19.56600000000026,1,2,2
126453_87,26,38.600000000000364,1,2,2
126453_88,3,2.1330000000007203,1,2,2
126453_89,7,7.082000000000335,1,2,2
126453_9,39,65.21600000000001,1,1,1
126453_90,10,16.932999999999993,1,2,2
126453_91,25,35.60399999999936,1,2,2
126453_92,39,68.97099999999955,1,2,2
126453_93,21,35.132999999999356,1,2,2
126453_94,7,7.699999999999818,1,2,2
126453_96,7,16.865999999999985,1,2,2
126453_97,45,88.16600000000017,1,2,2
126453_98,20,26.0,1,2,2
126453_99,2,1.6749999999988177,1,2,2
126454_1,34,59.933,1,1,1
126454_10,45,98.34400000000005,1,1,1
126454_11,9,9.533999999999992,1,1,1
126454_12,23,79.73299999999995,1,1,1
126454_13,6,14.16700000000003,1,1,1
126454_14,42,85.06600000000003,1,1,1
126454_15,22,52.06700000000001,1,1,1
126454_16,12,16.166999999999916,1,1,1
126454_17,17,42.200000000000045,1,1,1
126454_18,8,14.432999999999993,1,1,1
126454_19,30,55.333000000000084,1,1,1
126454_2,5,8.567999999999998,1,1,1
126454_20,48,109.16699999999992,1,1,1
126454_21,7,18.299999999999955,1,1,1
126454_22,18,29.0,1,1,1
126454_23,31,56.799999999999955,1,1,1
126454_24,21,34.833000000000084,1,1,1
126454_25,21,43.100000000000136,1,1,1
126454_26,9,14.233000000000175,1,1,1
126454_27,11,13.766000000000076,1,1,1
126454_29,22,29.40000000000009,1,1,1
126454_30,26,53.43299999999999,1,1,1
126454_31,9,8.066999999999553,1,1,1
126454_32,2,1.8999999999996362,1,1,1
126454_33,49,132.29999999999973,1,1,1
126454_34,24,41.366999999999734,1,1,1
126454_35,8,18.033000000000357,1,1,1
126454_36,73,159.33300000000008,1,1,1
126454_37,21,24.0,1,1,1
126454_39,23,46.266000000000076,1,1,1
126454_4,25,42.5,1,1,1
126454_41,8,14.099999999999909,1,2,2
126454_42,17,22.9670000000001,1,2,2
126454_43,17,26.134000000000015,1,2,2
126454_44,81,160.83300000000008,1,2,2
126454_45,40,71.0329999999999,1,2,2
126454_46,11,23.733000000000175,1,2,2
126454_47,66,140.0999999999999,1,2,2
126454_48,8,7.400000000000091,1,2,2
126454_49,6,11.200000000000273,1,2,2
126454_5,26,54.76600000000002,1,1,1
126454_51,21,81.26700000000028,1,2,2
126454_52,5,9.034000000000106,1,2,2
126454_53,11,9.267000000000053,1,2,2
126454_54,40,87.5,1,2,2
126454_55,43,78.13299999999981,1,2,2
126454_56,5,4.0,1,2,2
126454_57,82,232.29999999999973,1,2,2
126454_59,17,26.044000000000096,1,2,2
126454_6,14,17.934000000000026,1,1,1
126454_60,80,183.36699999999996,1,2,2
126454_61,4,3.7329999999999472,1,2,2
126454_62,26,32.66599999999994,1,2,2
126454_63,19,27.30000000000041,1,2,2
126454_64,8,19.699999999999818,1,2,2
126454_65,5,13.365999999999985,1,2,2
126454_66,41,70.53300000000036,1,2,2
126454_67,17,29.666000000000167,1,2,2
126454_68,53,81.33300000000054,1,2,2
126454_69,20,30.26599999999962,1,2,2
126454_7,57,94.13299999999998,1,1,1
126454_70,134,269.03299999999945,1,2,2
126454_71,17,35.400000000000546,1,2,2
126454_73,23,44.0,1,2,2
126454_74,14,20.899999999999636,1,2,2
126454_8,49,98.49900000000002,1,1,1
126454_9,42,86.39999999999998,1,1,1
126455_1,16,28.700000000000003,1,1,1
126455_10,13,36.899,1,1,1
126455_11,52,90.46600000000001,1,1,1
126455_13,15,19.736999999999966,1,1,1
126455_14,33,62.06600000000003,1,1,1
126455_15,3,3.033999999999992,1,1,1
126455_16,31,66.9029999999999,1,1,1
126455_17,6,11.200000000000045,1,1,1
126455_19,3,5.2000000000000455,1,1,1
126455_2,6,6.900000000000006,1,1,1
126455_20,19,28.80399999999986,1,1,1
126455_21,27,51.166999999999916,1,1,1
126455_22,2,1.3570000000001983,1,1,1
126455_24,17,38.365999999999985,1,1,1
126455_25,46,79.19999999999982,1,1,1
126455_26,29,63.414999999999964,1,1,1
126455_27,13,27.666999999999916,1,1,1
126455_28,14,13.366999999999962,1,1,1
126455_29,29,60.399999999999864,1,1,1
126455_3,20,34.834,1,1,1
126455_30,10,20.5329999999999,1,1,1
126455_31,21,55.62699999999995,1,1,1
126455_32,7,3.933999999999969,1,1,1
126455_33,31,53.501000000000204,1,1,1
126455_34,15,32.5,1,1,1
126455_36,18,17.799999999999727,1,1,1
126455_37,14,20.333000000000084,1,1,1
126455_38,9,10.266999999999825,1,1,1
126455_39,82,169.1329999999998,1,1,1
126455_40,9,8.400000000000091,1,1,1
126455_41,19,38.86700000000019,1,1,1
126455_42,68,131.8829999999998,1,1,1
126455_43,68,119.221,1,1,1
126455_44,24,49.03300000000036,1,2,2
126455_45,25,50.670000000000044,1,2,2
126455_46,31,46.53600000000009,1,2,2
126455_47,5,11.284000000000106,1,2,2
126455_48,10,17.085999999999785,1,2,2
126455_49,12,15.934000000000196,1,2,2
126455_5,16,24.5,1,1,1
126455_51,4,24.534000000000106,1,2,2
126455_52,8,4.165999999999713,1,2,2
126455_53,14,17.266000000000076,1,2,2
126455_55,44,88.57400000000007,1,2,2
126455_56,18,22.233000000000175,1,2,2
126455_57,46,81.5029999999997,1,2,2
126455_58,13,37.416999999999916,1,2,2
126455_59,15,27.38899999999967,1,2,2
126455_6,69,119.56599999999997,1,1,1
126455_60,6,20.6039999999997,1,2,2
126455_61,2,2.3160000000001446,1,2,2
126455_62,67,111.8330000000002,1,2,2
126455_63,15,16.59900000000016,1,2,2
126455_64,11,21.74799999999982,1,2,2
126455_65,6,4.81200000000058,1,2,2
126455_66,31,71.20000000000027,1,2,2
126455_68,12,17.7999999999995,1,2,2
126455_69,26,47.80000000000018,1,2,2
126455_7,9,14.567000000000007,1,1,1
126455_70,64,117.49099999999999,1,2,2
126455_71,6,5.976999999999862,1,2,2
126455_72,8,10.668000000000575,1,2,2
126455_73,4,5.250000000000455,1,2,2
126455_75,6,3.7000000000000455,1,2,2
126455_76,21,35.33399999999983,1,2,2
126455_77,33,65.68499999999949,1,2,2
126455_79,8,19.533000000000357,1,2,2
126455_8,26,84.132,1,1,1
126455_80,6,3.6799999999993815,1,2,2
126455_81,24,47.733000000000175,1,2,2
126455_83,9,10.932999999999993,1,2,2
126455_85,6,11.667000000000371,1,2,2
126455_86,9,22.759000000000015,1,2,2
126455_87,8,8.567000000000007,1,2,2
126455_89,28,41.766999999999825,1,2,2
126455_90,17,33.801000000000386,1,2,2
126455_91,16,31.778999999999996,1,2,2
126455_92,11,18.10299999999961,1,2,2
126455_93,40,65.83700000000044,1,2,2
126456_1,13,31.334000000000003,1,1,1
126456_10,18,24.666999999999973,1,1,1
126456_11,50,131.43400000000003,1,1,1
126456_12,44,126.93399999999997,1,1,1
126456_13,29,44.36699999999996,1,1,1
126456_14,6,5.7000000000000455,1,1,1
126456_15,21,31.533000000000015,1,1,1
126456_16,9,64.5329999999999,1,1,1
126456_17,3,4.2999999999999545,1,1,1
126456_18,3,2.7670000000000528,1,1,1
126456_19,11,19.63299999999981,1,1,1
126456_2,5,10.300000000000004,1,1,1
126456_20,13,14.933999999999969,1,1,1
126456_21,9,9.567000000000007,1,1,1
126456_22,21,37.5,1,1,1
126456_24,18,31.0,1,1,1
126456_25,7,16.199999999999818,1,1,1
126456_26,23,43.73299999999995,1,1,1
126456_27,32,45.100000000000136,1,1,1
126456_29,82,154.0999999999999,1,1,1
126456_3,24,54.366,1,1,1
126456_30,12,10.266000000000076,1,1,1
126456_31,31,87.70000000000005,1,1,1
126456_32,53,113.99999999999977,1,1,1
126456_33,42,78.0340000000001,1,1,1
126456_34,31,74.86699999999973,1,1,1
126456_35,34,85.33399999999983,1,1,1
126456_36,20,43.666999999999916,1,1,1
126456_37,34,93.16699999999992,1,1,1
126456_38,4,3.6669999999999163,1,1,1
126456_39,10,10.76700000000028,1,1,1
126456_4,9,7.833000000000027,1,1,1
126456_40,6,5.099999999999909,1,1,1
126456_41,54,105.5340000000001,1,1,1
126456_42,5,4.599999999999909,1,1,1
126456_43,9,8.399999999999636,1,1,1
126456_44,17,38.26700000000028,1,2,2
126456_45,17,32.4000000000001,1,2,2
126456_46,10,10.200000000000273,1,2,2
126456_47,7,17.666000000000167,1,2,2
126456_48,17,36.16700000000037,1,2,2
126456_49,2,0.900000000000091,1,2,2
126456_5,10,15.933000000000021,1,1,1
126456_50,4,4.599999999999909,1,2,2
126456_51,18,23.40000000000009,1,2,2
126456_52,26,48.5,1,2,2
126456_53,21,37.134000000000015,1,2,2
126456_54,10,28.800000000000182,1,2,2
126456_55,34,60.86700000000019,1,2,2
126456_56,22,53.30000000000018,1,2,2
126456_57,23,35.83399999999983,1,2,2
126456_58,12,16.666000000000167,1,2,2
126456_59,5,13.299999999999727,1,2,2
126456_6,5,8.033000000000015,1,1,1
126456_60,5,10.599999999999909,1,2,2
126456_62,3,2.26700000000028,1,2,2
126456_63,16,22.900000000000205,1,2,2
126456_64,6,12.96600000000035,1,2,2
126456_65,3,7.400000000000205,1,2,2
126456_66,21,55.5,1,2,2
126456_67,6,41.82900000000018,1,2,2
126456_68,24,38.63299999999981,1,2,2
126456_69,23,41.53399999999942,1,2,2
126456_7,32,67.5,1,1,1
126456_71,23,56.7999999999995,1,2,2
126456_72,56,98.7660000000003,1,2,2
126456_73,8,12.832999999999629,1,2,2
126456_74,17,39.0,1,2,2
126456_75,18,36.4340000000002,1,2,2
126456_76,28,45.03300000000036,1,2,2
126456_77,12,24.366000000000213,1,2,2
126456_78,26,33.33300000000031,1,2,2
126456_79,12,23.733999999999696,1,2,2
126456_8,9,8.367000000000019,1,1,1
126456_80,11,24.600000000000364,1,2,2
126456_83,25,46.634000000000015,1,2,2
126456_84,69,150.46600000000035,1,2,2
126456_85,21,46.16600000000017,1,2,2
126456_86,43,59.86700000000019,1,2,2
126456_87,24,55.03299999999945,1,2,2
126456_9,7,15.665999999999997,1,1,1
126456_90,19,27.23399999999947,1,2,2
126456_91,10,9.599999999999454,1,2,2
126456_92,5,8.467000000001008,1,2,2
126456_93,9,12.533000000000357,1,2,2
126456_94,23,35.30000000000018,1,2,2
126456_95,2,2.1660000000001673,1,2,2
126456_96,12,21.400000000000546,1,2,2
126456_97,3,7.899999999999636,1,2,2
126456_98,9,17.0,1,2,2
126457_1,13,21.433,1,1,1
126457_10,43,86.03399999999999,1,1,1
126457_11,5,8.533000000000015,1,1,1
126457_12,12,34.533000000000015,1,1,1
126457_13,4,3.3999999999999773,1,1,1
126457_14,10,12.533999999999992,1,1,1
126457_15,17,38.69999999999993,1,1,1
126457_16,52,129.79999999999995,1,1,1
126457_17,26,30.299999999999955,1,1,1
126457_18,27,63.33400000000006,1,1,1
126457_2,12,13.732999999999997,1,1,1
126457_20,13,30.767000000000053,1,1,1
126457_22,22,55.43299999999999,1,1,1
126457_23,32,54.865999999999985,1,1,1
126457_24,21,42.200000000000045,1,1,1
126457_25,12,17.932999999999993,1,1,1
126457_26,6,10.267000000000053,1,1,1
126457_27,52,116.93399999999997,1,1,1
126457_28,5,6.067000000000007,1,1,1
126457_29,15,38.23299999999972,1,1,1
126457_30,17,29.432999999999993,1,1,1
126457_31,50,95.5,1,1,1
126457_34,13,12.5,1,1,1
126457_35,5,15.366999999999734,1,1,1
126457_36,30,81.36699999999973,1,1,1
126457_37,15,29.90000000000009,1,1,1
126457_38,33,94.36699999999973,1,1,1
126457_39,25,48.59999999999991,1,1,1
126457_4,2,1.8340000000000032,1,1,1
126457_40,28,109.9340000000002,1,1,1
126457_41,31,65.90000000000009,1,1,1
126457_42,4,11.5,1,1,1
126457_43,11,25.333999999999836,1,2,2
126457_44,7,16.76700000000028,1,2,2
126457_45,23,35.3330000000001,1,2,2
126457_46,7,17.5,1,2,2
126457_47,2,1.634000000000043,1,2,2
126457_48,50,98.69999999999982,1,2,2
126457_49,40,94.63400000000001,1,2,2
126457_5,53,77.233,1,1,1
126457_50,49,100.5329999999999,1,2,2
126457_51,22,38.76700000000028,1,2,2
126457_52,13,36.63299999999981,1,2,2
126457_53,53,97.23300000000017,1,2,2
126457_54,41,98.10000000000002,1,2,2
126457_55,34,75.80000000000018,1,2,2
